Date,Campus,Is_Weekend,Is_Vacation,Exams,Placement,Akaira,Pravrutti,Freshers_Day,Senior_Sendoff,Convocation,Rajyotsava,Religious_Fest,Industrial_Visit,Temp,Humidity,Hostel_Occupancy,Day_Scholar_Occupancy,Total_Occupancy,Water_Price_Index,Peak_Factor,Water_Usage_L
2026-01-13,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,20.8,56.4,750,2200,2950,0.96,1.0,184197
2026-01-14,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,20.6,52.1,750,2200,2950,0.87,1.0,186666
2026-01-15,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.9,45.3,750,2200,2950,0.9,1.0,188813
2026-01-16,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.6,49.8,750,2200,2950,1.14,1.0,228601
2026-01-17,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,21.6,46.3,300,400,700,0.87,1.0,108520
2026-01-18,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,24.5,32.4,300,400,700,1.17,1.0,86843
2026-01-19,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,27.0,43.9,750,2200,2950,0.87,1.0,155947
2026-01-20,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.4,35.7,750,2200,2950,0.95,1.0,188030
2026-01-21,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.8,37.5,750,2200,2950,0.94,1.0,193495
2026-01-22,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.3,31.0,750,2200,2950,0.87,1.0,181675
2026-01-23,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.8,46.0,750,2200,2950,0.9,1.0,187804
2026-01-24,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,24.0,59.0,300,400,700,1.19,1.0,116293
2026-01-25,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,24.7,35.6,300,400,700,1.03,1.0,86499
2026-01-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.4,42.5,750,2200,2950,0.88,1.0,156226
2026-01-27,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.3,54.7,750,2200,2950,0.96,1.0,187872
2026-01-28,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.0,45.4,750,2200,2950,1.14,1.0,223856
2026-01-29,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.7,32.9,750,2200,2950,1.09,1.0,227600
2026-01-30,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,22.2,48.1,750,2200,2950,1.05,1.0,221237
2026-01-31,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,24.2,58.3,300,400,700,1.08,1.0,117461
2026-02-01,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,22.7,57.3,300,400,700,0.8,1.0,70884
2026-02-02,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,20.3,35.7,750,2200,2950,1.18,1.0,190814
2026-02-03,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.4,59.9,750,2200,2950,0.91,1.0,189037
2026-02-04,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.4,30.5,750,2200,2950,0.91,1.0,188260
2026-02-05,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,22.2,51.0,750,2200,2950,1.14,1.0,223388
2026-02-06,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,23.7,35.1,750,2200,2950,0.88,1.0,192066
2026-02-07,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,23.9,47.5,300,400,700,1.15,1.0,116710
2026-02-08,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,23.4,41.6,300,400,700,0.86,1.0,82521
2026-02-09,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.7,47.1,750,2200,2950,1.12,1.0,188373
2026-02-10,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,24.4,58.4,750,2200,2950,1.03,1.0,205768
2026-02-11,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.6,45.0,750,2200,2950,1.05,1.0,215519
2026-02-12,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,22.5,55.9,750,1800,2550,0.9,1.0,186623
2026-02-13,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,23.7,52.9,750,2200,2950,1.07,1.0,214577
2026-02-14,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,23.6,57.4,300,400,700,0.92,1.0,106915
2026-02-15,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,21.4,51.2,300,400,700,0.81,1.0,67432
2026-02-16,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.1,35.8,750,2200,2950,1.13,1.0,182552
2026-02-17,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.0,58.2,750,2200,2950,1.02,1.0,206727
2026-02-18,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.9,54.1,750,2200,2950,1.03,1.0,217173
2026-02-19,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.8,53.4,750,2200,2950,0.99,1.0,212118
2026-02-20,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,20.4,35.2,750,2200,2950,1.02,1.0,213855
2026-02-21,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,25.8,44.1,300,400,700,0.96,1.0,110935
2026-02-22,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,24.2,39.2,300,400,700,0.87,1.0,72990
2026-02-23,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.4,41.8,750,2200,2950,1.11,1.0,185464
2026-02-24,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.1,38.8,750,2200,2950,1.04,1.0,208532
2026-02-25,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,20.8,32.8,750,2200,2950,0.87,1.0,189140
2026-02-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,24.2,60.0,750,2200,2950,0.89,1.0,189767
2026-02-27,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.1,50.9,750,2200,2950,1.18,1.0,235829
2026-02-28,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,20.2,59.8,300,400,700,1.14,1.0,124977
2026-03-01,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,30.4,46.1,300,400,700,0.91,1.0,82499
2026-03-02,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,34.9,57.3,750,2200,2950,0.99,1.1,187949
2026-03-03,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,35.0,58.7,750,2200,2950,0.9,1.1,206820
2026-03-04,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,36.0,32.9,750,2200,2950,1.11,1.1,243715
2026-03-05,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.0,31.4,750,2200,2950,0.85,1.1,210386
2026-03-06,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,32.7,58.5,750,2200,2950,0.95,1.1,219874
2026-03-07,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,30.8,44.6,300,400,700,0.96,1.0,112289
2026-03-08,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,32.5,33.9,300,400,700,0.99,1.1,85364
2026-03-09,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,34.9,43.9,750,2200,2950,1.12,1.1,207936
2026-03-10,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.9,56.3,750,2200,2950,1.04,1.0,220030
2026-03-11,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.7,54.1,750,2200,2950,0.95,1.0,208000
2026-03-12,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.8,36.7,750,2200,2950,1.17,1.0,237919
2026-03-13,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.4,55.4,750,2200,2950,1.1,1.0,235835
2026-03-14,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,30.4,39.5,300,400,700,1.1,1.0,123366
2026-03-15,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,32.5,37.2,300,400,700,1.11,1.1,99271
2026-03-16,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,32.9,33.9,750,2200,2950,1.04,1.1,202846
2026-03-17,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.1,48.5,750,2200,2950,1.01,1.1,230683
2026-03-18,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.2,49.7,750,2200,2950,1.05,1.0,228937
2026-03-19,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,31.9,52.3,750,2200,2950,0.99,1.0,213268
2026-03-20,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,32.1,56.6,750,2200,2950,1.06,1.1,239803
2026-03-21,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,33.7,56.1,300,400,700,0.91,1.1,121407
2026-03-22,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,33.7,38.8,300,400,700,1.03,1.1,93608
2026-03-23,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,30.9,56.3,750,1800,2550,0.99,1.0,166251
2026-03-24,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.4,40.2,750,2200,2950,0.94,1.0,193623
2026-03-25,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.2,30.2,750,2200,2950,1.03,1.1,227053
2026-03-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,30.6,55.8,750,2200,2950,0.88,1.0,197813
2026-03-27,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.1,31.2,750,2200,2950,0.86,1.0,183879
2026-03-28,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,32.8,39.1,300,400,700,0.95,1.1,108221
2026-03-29,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,32.9,32.6,300,400,700,1.02,1.1,88701
2026-03-30,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,32.5,53.5,750,2200,2950,1.18,1.1,220605
2026-03-31,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,31.5,58.6,750,2200,2950,0.99,1.0,213413
2026-04-01,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,31.8,48.0,750,2200,2950,1.01,1.0,216985
2026-04-02,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.9,53.2,750,2200,2950,1.01,1.1,233524
2026-04-03,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,35.2,50.7,750,2200,2950,1.14,1.1,256380
2026-04-04,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,34.2,37.6,300,400,700,1.17,1.1,140414
2026-04-05,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,34.9,55.4,300,400,700,1.07,1.1,102321
2026-04-06,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.2,34.2,750,2200,2950,1.03,1.1,199657
2026-04-07,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,34.4,33.7,750,2200,2950,1.1,1.1,240779
2026-04-08,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,35.9,45.1,750,2200,2950,1.13,1.1,257843
2026-04-09,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,35.2,57.5,750,2200,2950,1.12,1.1,263125
2026-04-10,Peenya,0,0,1,1,1,0,0,0,0,0,0,0,34.0,52.6,750,2200,5450,0.85,1.4000000000000001,310357
2026-04-11,Gnanagangothri,1,0,1,1,1,0,0,0,0,0,0,0,34.8,37.2,300,400,3200,1.07,1.4000000000000001,232020
2026-04-12,Peenya,1,0,1,1,1,0,0,0,0,0,0,0,30.1,59.1,300,400,3200,1.19,1.3,213760
2026-04-13,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,32.5,32.4,750,2200,2950,1.04,1.1,235226
2026-04-14,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,32.3,32.9,750,2200,2950,1.06,1.1,246359
2026-04-15,Peenya,0,0,1,1,0,0,0,0,0,0,0,1,30.1,30.5,750,1800,2550,1.16,1.0,230953
2026-04-16,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.9,38.1,750,2200,2950,0.92,1.0,208277
2026-04-17,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,31.5,33.5,750,2200,2950,1.03,1.0,217164
2026-04-18,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,33.5,58.8,300,400,700,0.87,1.1,114250
2026-04-19,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,31.9,39.1,300,400,700,1.1,1.0,89915
2026-04-20,Peenya,0,0,1,1,0,0,0,0,0,0,0,1,31.1,32.9,750,1800,2550,0.99,1.0,160751
2026-04-21,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,31.6,56.2,750,2200,2950,0.93,1.0,187476
2026-04-22,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,32.1,32.3,750,2200,2950,0.99,1.1,218670
2026-04-23,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.1,38.5,750,2200,2950,1.13,1.1,253706
2026-04-24,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,35.3,54.9,750,2200,2950,1.02,1.1,242974
2026-04-25,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,30.3,35.1,300,400,700,1.18,1.0,133841
2026-04-26,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,30.1,34.7,300,400,700,0.9,1.0,83387
2026-04-27,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,35.0,48.7,750,2200,2950,1.18,1.1,217268
2026-04-28,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,30.8,55.6,750,2200,2950,1.03,1.0,220541
2026-04-29,Peenya,0,0,1,1,0,0,0,0,0,0,0,1,33.2,31.2,750,1800,2550,1.18,1.1,245164
2026-04-30,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,34.8,59.9,750,2200,2950,0.83,1.1,207039
2026-05-01,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,35.0,54.6,750,2200,2950,0.94,1.1,212807
2026-05-02,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,33.1,43.1,300,400,700,0.96,1.1,119821
2026-05-03,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,32.9,47.5,300,400,700,0.88,1.1,83445
2026-05-04,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,32.5,36.1,750,2200,2950,0.88,1.1,170485
2026-05-05,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.8,51.7,750,2200,2950,1.19,1.1,245089
2026-05-06,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.3,55.2,750,2200,2950,1.05,1.1,244102
2026-05-07,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.9,33.9,750,2200,2950,0.83,1.0,202205
2026-05-08,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,36.0,35.7,750,2200,2950,1.2,1.1,256053
2026-05-09,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,35.0,47.0,300,400,700,0.96,1.1,131076
2026-05-10,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,33.6,52.2,300,400,700,1.09,1.1,97635
2026-05-11,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.8,32.4,750,2200,2950,1.2,1.0,207918
2026-05-12,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,30.8,33.7,750,2200,2950,1.15,1.0,230277
2026-05-13,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.9,38.2,750,2200,2950,0.84,1.0,198307
2026-05-14,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.8,53.4,750,2200,2950,1.08,1.1,237919
2026-05-15,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,32.6,48.5,750,1800,2550,1.0,1.1,219834
2026-05-16,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,33.7,50.5,300,400,700,0.85,1.1,113895
2026-05-17,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,31.1,47.6,300,400,700,1.02,1.0,86305
2026-05-18,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,32.5,49.8,750,2200,2950,1.05,1.1,198615
2026-05-19,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.3,47.6,750,2200,2950,1.0,1.0,205374
2026-05-20,Peenya,0,0,1,1,0,0,0,1,0,0,0,0,34.9,54.4,750,2200,4450,1.09,1.4000000000000001,332390
2026-05-21,Gnanagangothri,0,0,1,1,0,0,0,1,0,0,0,0,34.4,58.7,750,2200,4450,1.06,1.4000000000000001,366232
2026-05-22,Peenya,0,0,1,1,0,0,0,1,0,0,0,0,34.1,37.2,750,2200,4450,0.91,1.4000000000000001,339970
2026-05-23,Peenya,1,0,1,1,0,0,0,1,0,0,0,0,34.2,46.9,300,400,2200,1.19,1.4000000000000001,231175
2026-05-24,Peenya,1,0,1,1,0,0,0,1,0,0,0,0,35.5,51.9,300,400,2200,0.93,1.4000000000000001,174564
2026-05-25,Peenya,0,0,1,1,0,0,0,1,0,0,0,0,35.1,48.5,750,2200,4450,1.17,1.4000000000000001,343322
2026-05-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,32.9,59.5,750,2200,2950,0.81,1.1,234936
2026-05-27,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.2,55.7,750,2200,2950,0.93,1.0,211030
2026-05-28,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.3,31.1,750,2200,2950,0.92,1.0,196894
2026-05-29,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,32.0,44.4,750,2200,2950,1.04,1.0,215830
2026-05-30,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,35.1,51.8,300,400,700,0.92,1.1,115032
2026-05-31,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,32.8,54.5,300,400,700,0.99,1.1,86432
2026-06-01,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,23.7,66.9,750,2200,2950,0.89,1.0,157658
2026-06-02,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,23.0,65.8,750,2200,2950,1.19,1.0,223087
2026-06-03,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,22.0,62.4,750,2200,2950,0.8,1.0,186327
2026-06-04,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,24.8,88.1,750,2200,2950,1.0,1.0,203592
2026-06-05,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,21.2,80.6,750,2200,2950,0.81,1.0,179010
2026-06-06,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,23.0,60.5,300,400,700,0.87,1.0,92519
2026-06-07,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,26.5,86.5,300,400,700,1.19,1.0,84469
2026-06-08,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,25.5,66.6,750,2200,2950,1.05,1.0,180346
2026-06-09,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,26.4,87.0,750,2200,2950,1.11,1.0,217521
2026-06-10,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,21.4,68.4,750,2200,2950,0.86,1.0,191424
2026-06-11,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,21.9,75.2,750,2200,2950,1.08,1.0,214636
2026-06-12,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,25.4,79.3,750,2200,2950,0.98,1.0,205369
2026-06-13,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,22.2,71.0,300,400,700,0.97,1.0,106635
2026-06-14,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,26.3,87.1,300,400,700,0.95,1.0,76881
2026-06-15,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,22.1,60.2,750,2200,2950,0.91,1.0,155603
2026-06-16,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,25.3,61.6,750,2200,2950,1.01,1.0,198613
2026-06-17,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,25.5,63.8,750,2200,2950,1.11,1.0,224435
2026-06-18,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,20.9,65.7,750,2200,2950,1.02,1.0,219585
2026-06-19,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,25.6,81.0,750,2200,2950,1.15,1.0,234016
2026-06-20,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,21.6,73.3,300,400,700,1.17,1.0,122810
2026-06-21,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,26.3,77.0,300,400,700,1.01,1.0,84156
2026-06-22,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,22.6,65.5,750,2200,2950,0.98,1.0,166891
2026-06-23,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,22.1,79.9,750,2200,2950,1.14,1.0,219554
2026-06-24,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,21.3,79.1,750,2200,2950,0.91,1.0,195435
2026-06-25,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,26.7,89.4,750,2200,2950,1.12,1.0,224022
2026-06-26,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,1,23.6,71.5,750,1800,2550,1.14,1.0,222297
2026-06-27,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,21.3,69.7,300,400,700,0.9,1.0,106594
2026-06-28,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,22.6,62.5,300,400,700,1.01,1.0,79078
2026-06-29,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,20.2,86.4,750,2200,2950,0.89,1.0,148812
2026-06-30,Peenya,0,0,1,0,0,0,0,0,0,0,0,1,23.7,75.6,750,1800,2550,1.1,1.0,195353
2026-07-01,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,22.9,89.3,750,2200,2950,1.09,1.0,219132
2026-07-02,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,24.0,85.1,750,2200,2950,0.89,1.0,196321
2026-07-03,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,26.2,72.7,750,2200,2950,0.92,1.0,193671
2026-07-04,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,25.1,61.4,300,400,700,0.88,1.0,101429
2026-07-05,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,22.2,87.5,300,400,700,1.12,1.0,82258
2026-07-06,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,25.7,72.7,750,2200,2950,0.9,1.0,155145
2026-07-07,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,26.0,86.0,750,2200,2950,0.81,1.0,165775
2026-07-08,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,24.5,73.0,750,2200,2950,0.87,1.0,185150
2026-07-09,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,24.5,79.4,750,2200,2950,0.82,1.0,179628
2026-07-10,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,25.7,80.2,750,2200,2950,0.89,1.0,189162
2026-07-11,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,25.3,82.0,300,400,700,0.82,1.0,93588
2026-07-12,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,21.4,74.9,300,400,700,0.97,1.0,73210
2026-07-13,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,26.0,71.9,750,2200,2950,0.88,1.0,150467
2026-07-14,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,24.9,67.2,750,2200,2950,0.92,1.0,180186
2026-07-15,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,26.8,68.0,750,2200,2950,1.09,1.0,214289
2026-07-16,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,21.8,68.1,750,2200,2950,0.94,1.0,203866
2026-07-17,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,25.2,61.5,750,2200,2950,1.2,1.0,239513
2026-07-18,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,23.1,86.5,300,400,700,0.92,1.0,117127
2026-07-19,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,21.6,85.3,300,400,700,0.81,1.0,75172
2026-07-20,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,25.2,64.8,750,2200,2950,0.84,1.0,145527
2026-07-21,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,23.4,84.2,750,2200,2950,0.85,1.0,169281
2026-07-22,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,22.6,89.7,750,2200,2950,1.04,1.0,205892
2026-07-23,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,24.0,85.7,750,2200,2950,0.8,1.0,176864
2026-07-24,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,24.2,61.5,750,2200,2950,0.88,1.0,181982
2026-07-25,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,22.7,77.0,300,400,700,0.83,1.0,93869
2026-07-26,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,24.3,73.3,300,400,700,1.03,1.0,75148
2026-07-27,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,20.8,83.4,750,2200,2950,1.02,1.0,171474
2026-07-28,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,21.1,66.8,750,2200,2950,0.82,1.0,173148
2026-07-29,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,23.6,67.5,750,2200,2950,1.14,1.0,218170
2026-07-30,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,24.0,76.5,750,2200,2950,1.18,1.0,241724
2026-07-31,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,24.2,62.5,750,2200,2950,1.07,1.0,229623
2026-08-01,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,25.2,76.9,0,0,0,1.05,1.0,75287
2026-08-02,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,20.2,63.4,0,0,0,1.11,1.0,29856
2026-08-03,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,22.4,69.7,0,0,0,0.84,1.0,13725
2026-08-04,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,22.6,74.6,0,0,0,0.94,1.0,10850
2026-08-05,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,22.2,85.0,0,0,0,0.96,1.0,8416
2026-08-06,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,26.1,86.4,0,0,0,1.02,1.0,14658
2026-08-07,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,23.9,89.7,0,0,0,1.19,1.0,12104
2026-08-08,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,26.7,72.6,0,0,0,1.03,1.0,9773
2026-08-09,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,1,0,22.6,87.0,0,0,500,1.0,1.3,29869
2026-08-10,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,22.3,69.0,0,0,0,1.19,1.0,18857
2026-08-11,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,20.4,79.2,0,0,0,1.11,1.0,9200
2026-08-12,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,22.6,72.0,0,0,0,1.07,1.0,10061
2026-08-13,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,21.2,61.4,0,0,0,1.01,1.0,7107
2026-08-14,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,23.3,76.1,0,0,0,1.19,1.0,10015
